Message text,Категория,Kategory
Good afternoon 05/17/2021 I passed the second vaccination against COVID-19 But the certificate for the public service portal was not received,4,False
A huge amount of cow parsnip,3,False
"Hello. It was necessary to write this letter. We write anonymously, because We worry about the fate of the children. There is simply no strength to endure and worry about our children who study at the MBOU school No. 2 in Kursk, in the 4th “b” grade. Class teacher Bezhan Tatyana Konstantinovna. To call her a teacher, and even more so a teacher-psychologist, does not turn the tongue. We do not know how such an “employee” was allowed to enter primary school. At the end of the 4th grade, children will leave with a crippled psyche. And these are not empty words. Children constantly have to be persuaded to go to school, spend hours on it and calm them down. The associations of children with the school are the constant cries of the teacher. How is that possible? Bezhan T.K. regularly insults children, calls them “fools”, “morons”, “children of drunks” (all verbatim) and the list goes on. All parents will attest to this. He constantly yells at children, saying that they are not capable of anything and that they belong in a school for the mentally retarded. And we all know what kind of school it is. Does the primary school teacher really not understand that the child's psyche suffers? The question, of course, is rhetorical… Bezhan T.K. regularly disrupts classes, although the children have congenital malformations, for which there is absolutely no preparation! Several times a week, she cancels math, Russian, and other important classes. Instead, she conducts “explanatory”, as she believes, conversations with the children. With screams. Speaking with girls - about ""prostitutes"", and with boys - about ""convicts"". This is literally one of the examples. Discuss prostitution in 4th grade! What's going on in this teacher's head? Which believes that it is more important to discuss prostitution and the criminal world than to prepare children for CD. Once again, we want to focus on this - there is absolutely no preparation of children for CM. During the distance learning period, the classes were held as follows - in the morning the teacher sent a photo of a leaflet with what needed to be done, and in the evening the parents sent photos of the children's work. That's all. Is this what we were striving for? Is this our worthy education? Yesterday Bezhan T.K. went even further. She made the children stand 2 lessons. Remember, this is 4th grade. The children stood for two lessons and listened to educational conversations and cries ... instead of knowledge. And far from all the facts are described in this open letter. We ask you to deal with this situation, take this teacher under control, and better the whole school, because continue learning in it there is no desire. These words can be confirmed anonymously by all parents. Anonymous, because many are worried about the possible “bullying” of children.",7,False
"Good afternoon, we have closed access (road) to the house. We live on st. Khutorskaya 12g, before we had the opportunity to drive along Khutorskaya, after the renovation of the hostel, the Medical University installed a gate. On what basis was the road closed to us with an exit to Khutorskaya Street?",3,True
"Hello! I ask you to organize the entrance to the tram in the following way. The entrance to the tram must be through the front door and the payment must be at the entrance, so the hares will not ride because they will have to pay at the entrance. I also ask you to hang on the windows near the next doors that the entrance is through the front door.",8,False
"When will the tram car model 71-403, tail number 87. This is the only new tram car and you cannot put it in order. What is this mess? Is it really so hard to take and repair it, paint it in accordance with the design code. Please look into this.",8,False
In the courtyard of the house at Energetikov 11 there lives a pack of dogs in the amount of three pieces. All night they bark and howl. During the day they sleep off on the playground. I ask you to carry out work on the export of dogs.,1,False
"I ask you to repair the platform OP 42 km. Sometimes trains consisting of two cars stop at this OP, and the one who rides in the second car just jumps off because the platform is very short. It is necessary to make a good platform for 2 cars and that the width of the platform would also be appropriate, in order to install at least a bench, a trash can and a sign with the timetable and the name of the OP.",8,False
"I Sholnkova Asel Zhamoldinovna took out a mortgage in 2019, in 2021 I returned 3 personal income tax 13% for the mortgage, and also filed with my husband for a refund of the amount for the mortgage, which we pay until 2036 in his last name. The money never reached the Sberbank card, since the bailiff Anna Mikhailovna stole it, deducting 50% from the Russian agricultural salary card according to IP 22694/21/45014, not taking into account that I have a child of 7 years and a mortgage. As well as stealing money for a mortgage return in the amount of 58963 from the Sber card. In this connection, in September I received 40,000 rubles in my hands, and the bailiff took 98963, which is far from 50%. Please look into this situation.",10,False
"Illegally installed garage, located at the end of houses 24 and 26 on Kosukhina St., owned by a citizen living at the address Kursk, Kosukhina St. 26, entrance 1. Personal vehicle number H626EO46, Nissan X-trail brand. Around the garage is dirty, the garage stands there illegally. And interfere! Drunkards gather behind garages, drinking and shitting. And in the 10m fence of the school!! Please respond immediately!!!",16,False
"Hello! I am a resident of the Oktyabrsky district. Mother of many children. Two of my children are schoolchildren. Oktyabrsky district is located along the highway. Most students get to school by public transport. Route Lgovsky turn-Dyakonovo, route number 132. Last year we faced the problem of how to get to the school. You can't leave in the morning. Children are late for school, missing buses. The buses have a small capacity, or rather, they are not buses, but Gazelle Next. Due to the current epidemiological situation, this is not allowed. The cars are full of people. Travel is paid. Social cards for free travel provided to large families by the law of the Russian Federation are not valid. We spend 4000 thousand rubles from the family budget on public transport. Children go home after school and then they go back to training in Pryamitsyno. We do not have a personal car. Husband is disabled. The income of our family is 22 thousand rubles, the youngest child is a year old. This item of expenses of the family budget is very significant for us. The district administration has nothing to do with the organization of transportation, and cannot influence the situation. Help us please. the situation is critical. Rudeness of drivers is a separate problem. I was a witness when the driver dropped off a child who tried to pass by presenting a social card. Thank you! Rudeness of drivers is a separate problem. I was a witness when the driver dropped off a child who tried to pass by presenting a social card. Thank you! Rudeness of drivers is a separate problem. I was a witness when the driver dropped off a child who tried to pass by presenting a social card. Thank you!",8,False
"On May 20, 2021, on the road from N.Plevitskaya Avenue towards Kosukhin, these people illegally picked flowers from the flower bed!!! Please identify these people and hold them accountable!!! Car number VAZ m139sk 46.st. 20.1 of the Code of Administrative Offenses of the Russian Federation for stealing flowers from a flower bed out of hooligan motives, the offender will have to pay a fine of 500-1000 rubles, or he will be subject to administrative arrest for up to 15 days. For petty theft of flowers in the amount of up to 1000 rubles (part 1 of article 7.27 of the Criminal Code of the Russian Federation ) the guilty person will be punished in the form of: a fine in the amount of 5 times the value of the stolen property, but not less than 1000 rubles; administrative arrest up to 15 days; compulsory labor up to 50 hours. If the cost of plants is from 1000 to 2500 rubles, then the punishment is more serious: a fine of 5 times the value of the stolen property, but not less than 3,000 rubles; arrest for a period of 10 to 15 days; mandatory work up to 120 hours. I also ask you to note that there were much more flowers planted in all the flower beds, and it is possible that these people repeatedly plucked flowers. /vk.com/kurskbomond , Kursk Bomond, publication on 05/20/2021 at 18.30... in the comments, the girl https://vk.com/svetlanka_tar Svetlana Tarabrina, actively promoted her position, and many commentators felt that this was this girl!! Please also establish a family or other relationship between this girl and the owner of the VAZ 2112 with the state number m139sk46 .... because. if they are relatives, or close people, then I think this opposition was conspiracy !!! and this is already more aggravating consequences. I want prosperity and development in Kursk, but for now everyone will steal flowers from the flower bed and go unpunished,",16,False
"in the emergency hospital, when they saw this, they said to increase the dose of 'metepred', but this does not help from the word at all, there is no strength for the rest, I can hardly move, they did not hospitalize me, citing hard times, my condition only worsened, my mind became clouded, I don’t know what to do I haven’t been eating for the 3rd day I used to be a little bit sick now I can’t sleep anymore and I don’t remember when the last time was probably still in the hospital, I can’t stand it anymore, really, I ask you with hope for the future, in my clinic they don’t give directions `with the words yes it’s serious but drink metipred` but I'm getting worse and worse tests bad fever. Also, the chest hurts from the heart in the clinic, they didn’t even appoint me an ECG. I ask you as soon as possible to ask no, I pray for hospitalization in the regional hospital for treatment, I ask you to give me hope for the future, I feel like I will die not from a disease, but from exhaustion, I ask you to help me. Kamenka Oboyansky district Kursk region Series number 3816 114077 SNILS 170-581-285 65 Compulsory insurance policy 4650400843000016 I live in Kursk at Zvezdnaya st.",4,False
Garbage is not cleaned near the tanks for months,16,False
In the evening there was a stink from the Mushroom Rainbow,16,False
"Hello! The question of the appointment of benefits - a monthly payment to women who registered early. Date of application to the pension fund 07/27/2021 at 8:00 am, application registration number 001354. 10 days for consideration of the application. Calls are not answered, email notifications are not received. No contact with applicant.",10,False
"Kind. I ask you to let the transport go along Chernyakhovsky Street, through Dubrava, through the Aviacenter and the final stop oncology center. As an option, make route 229 the final stop at the cancer center.",8,False
"I ask you to add my daughter Kondrashova Emilia Dmitrievna (11.01.2012) to the list or register of those who need to be provided with a ticket to a summer country camp for the 1st shift at the Olympian DOL. According to the Law, an application at school 33 can only be submitted on March 23, but I heard from other mothers that they have already submitted it at their schools. We have the status of the poor and large families.",10,False
"Good afternoon, a very old problem in this place is the road, if not killed, then it is absent. I would like to know when this area will be put in order? And the second question: which streets in Kshensky will be reconstructed and built in 2022 as part of all projects ????? Thank you.",11,True
"Good afternoon, I'm wondering why no one reacts to the barbarically cut lindens along Lenin Street in the area of ​​​​the Drama Theater and the Central Department Store. More than a dozen trees have completely lost their crowns and now stand almost dead. Moreover, the lindens, which are much larger, opposite the Kursk Hotel, have not undergone barbaric pruning, feel great and delight the townspeople with such a scarce shade now. How much will it cost the city budget to replace dead trees? And who will be responsible?? material, administrative. I understand that these works were officially sanctioned, but their result was the death of trees that have been growing for decades.",16,False
"A sofa is lying on the lawn. !!! About half a year ago, someone dragged (did not drag) a broken sofa, and the public utilities desperately do not notice it. It must be disposed of as bulky waste.",3,False
"There is no road for pedestrians, a piece of dirt, repairs have been made, the road is broken and nothing changes",3,True
When will you install the road sign “Public transport stop” at the Ostrovsky stop? People don't even know that there is a public transport stop in this place.,0,False
"Hello, we all write and talk about only one thing: roads, hospitals, bad government, and so on. I have been following the communities of Kursk for a couple of years, but I have never seen anyone write and complain about mobile operators. In the cities of the Kursk region, there is practically no issue in servicing cellular communications, but the quality of service could still be improved in the 21st century. The problem appears at the exits from the city, namely on the highways of the region. Many friends are faced with such a problem: it is possible to get through only to number 112 and that's it. WHY IS THIS HAPPENING? We will not talk about any specific sections of roads, there is such a problem everywhere. Take, for example, roads such as: Kursk - Zheleznogorsk, Kursk - Oboyan, Kursk - Shchigry, Kursk - Lgov - Rylsk, Kursk - Sudzha, leaving Kursk in any direction, we are facing the communication problem of any operator `NO NETWORK`. Verified by personal experience. When we go, for example, in the direction of Moscow - St. Petersburg, the network is everywhere and always. The Kursk region is still making roads, repairing hospitals, etc. While someone is now standing on the road with a broken tire and cannot get through, or even worse, someone has become ill at the wheel and also cannot get through to their relatives and loved ones. So, give your opinion in the comments. I would very much like to receive a comment from the leaders of the Administration of the Kursk region who are in charge of this issue. Thank you for your attention. I think that many will support. While someone is now standing on the road with a broken tire and cannot get through, or even worse, someone has become ill at the wheel and also cannot get through to their relatives and friends. So, give your opinion in the comments. I would very much like to receive a comment from the leaders of the Administration of the Kursk region who are in charge of this issue. Thank you for your attention. I think that many will support. While someone is now standing on the road with a broken tire and cannot get through, or even worse, someone has become ill at the wheel and also cannot get through to their relatives and friends. So, give your opinion in the comments. I would very much like to receive a comment from the leaders of the Administration of the Kursk region who are in charge of this issue. Thank you for your attention. I think that many will support.",9,False
"Hissing rusty pipe, from it comes the smell of rotten eggs. Nearby is the private sector. Perhaps there is some kind of gap.",16,False
"Good afternoon. Yesterday, August 21, 2021, my child was bitten by a dog, he was walking in the yard. But there are always three big dogs near the playground, they are yard dogs. It’s impossible to get through to the dog catching service. A huge request to convey our problem. Zavodskaya st., 45a, playground, there are bushes near it, and these dogs lie there",1,False
"Hello. Today, 01/26/2022 at 6:50 am, the PAZ bus (route 72 to Tatarenkov (Volokno-Kryukova - Northern Cemetery)) was supposed to stop at the stop. Rokossovsky towards the city center. But he drove past at high speed and did not pick up the passengers waiting for him. And this is not the first time this has happened. It's cold outside, and standing and waiting for the bus until the driver wants to stop is a mockery. Please take the necessary measures. Sincerely, Polovinkin V.S.",8,False
"Spring has come and, again, grass is being burned on Lugovaya. There is nothing to breathe. The window cannot be opened. SMOKE!!! Constant smell of smoke. 30 years no one solves this problem. Today, April 29, 2022, the smell of smoke again. I am a person with allergies and diabetes, I cannot open the window and ventilate the apartment. SMOKE!!! Smoke in the apartment and a constant smell of smoke. Nizhnyaya Lugovaya is burning something all the time. Smoke goes to the Northwest region. The same has been happening since November. BURN grass and everything in smoke. I wrote to the epidemiological station, called the fire department - there was no result. Take action!!",16,False
"A pack of stray dogs in the amount of 5-7 animals constantly lives in the yard, next to the playground, during the day they behave quite aggressively, bark at people, throw themselves at exiting cars, on Saturday two dogs attacked an elderly woman and one of them she was bitten, as a result, the woman had to spend 3 hours in the emergency room on Pirogova. It becomes scary for walking young mothers with children. After all, children of residents of 3 apartment buildings are walking on this playground. I ask you to take measures to free the yard from homeless animals.",1,False
"Good afternoon. On July 8, I took a coronavirus test, and on July 9, I took an X-ray of my lungs. On the 10th, they called me and said that the test was positive. On the 12th, my mother, since I can’t go out, went to the hospital for the results of the x-ray. She brought them to me without reading what was written there. And they gave me an x-ray of my father, who did it on June 9th. I understand that this is a mistake, but maybe the test is not mine? Maybe I'm just sitting at home, drinking medicines that I may not need to drink? Maybe do a second test? I work for myself as an individual entrepreneur, no one will pay me these days spent, no one will cancel rent and taxes, and because of a doctor’s mistake, I lose my earnings. Deal with this issue.",4,False
"I ask you to put the bus No. AN 338 46 LiAZ-5256.26-01 on the route Rylsk-Kursk, departure from Rylsk at 14:55. I believe that such buses should run along this route.",8,False
"Garbage, along the alley towards Rokossovsky",16,False
"My husband, being on daily paid leave, took sick leave to care for a child under 7 years old (the child was sick), which he was given. Now the organization refuses to pay this sick leave.",10,False
Cleaned up trash,16,False
"Good afternoon! For the 4th year there has been a problem of movement from the Kirovsky Bridge stops in both directions (a big problem towards the center). I constantly made calls (several times a year) with a request to resolve the situation (to the minibus taxi administration, personally to the head of the transport committee, and other committees). The problem hasn't been resolved yet. Problem: buses and minibuses practically do not stop at this stop, even at the sight of passengers raising their hands to stop the transport (with small children, including when the passenger compartment is empty). Vehicles travel on the extreme left quadruple lane and, accordingly, it is inconvenient for them to drive up to the bus stop. Having missed `their` minibus, children are constantly late for school, adults for work, etc. In the best case, of the entire mode of transport, stops 7, 8th. That is, these are not isolated cases. I ask you to work with carriers and avoid such problems. The center of the city (Perekalsky), but it is impossible to leave. Not to mention how the residents of nearby houses get to this stop. I can see that 99% of the road is crossed due to the lack of a pedestrian crossing. Thank you for your cooperation.",8,False
"Good afternoon! When is it planned to launch the Kursk-Kurchatov-Kursk City Train, what will be the departure time from Kursk and Kurchatov? I also ask you to take into account one request, I would like at least one electric train to leave Kursk at 14:10 and follow it not to Kurchatov, but to Lgov station.",8,False
"When you are engaged in the improvement of the “fun” lake in the city of Lgov on the street. Eideman? The lake is all overgrown, for another 3 years and only reeds will grow there, is it really impossible to clean the coastline and the bottom of this lake? Please pay attention to this",16,False
"The budget of the Kursk region is not able to allocate funds for the purchase of a preferential medicine, or rather Tapomax caps 50 mg.",4,False
There is an electrical substation near school 50. Rubbish is strewn around her. Nobody cleans up.,16,False
The sewerage fountain flows into the street and into the natural monument,16,False
"From 02/25/2021 at Gagarin 25-16, there is no access to the Internet. MTS Company is not taking measures to fix the problem at this time.",9,False
"PATP stop in the direction of Puchkovka - the stop is not equipped, trucks stop at it.",8,False
"I ask you to involve the Moscow Scientific Research Institute of Motor Transport, to solve the problem of motor transport in the city of Lgov. Recently, in social networks began to discuss that private carriers do not comply with the bus schedule, in this regard, I ask you to involve specialists so that they develop a new public transport scheme and timetable. I also ask you to give instructions to work out the scheme for the movement of road transport on the street. Railway, this part of the city is still without a bus. I also ask you to work on the issue of bus branding and the purchase of large-capacity buses. Let's participate in the project ""NATIONAL PROJECTS OF RUSSIA"" maybe they will help us in purchasing large-capacity buses for the city. Let's move a little.",8,False
"I ask you to put on the route Lgov (AS) -Sakh.zavod not a GAZelle but a PAZik. You tried to leave in the morning, but I tried and nothing came of it, there are not enough seats in the minibus. IP Tatarenko has bus number M 168 AS 46, bus number M 351 UK 46 which I have never seen on any routes. I ask you to put one of them on this route. Also kill the request not to change the carrier on this route, because. he makes us all obsolete, only here is the only request to put PAZIK on the route.",8,False
"I have a child Zvyagintsev Dmitry Evgenievich, born on 07/04/2018, for whom I receive child benefits on the map of the world. The bailiff wrote off the money intended for the child to pay off my debt.",10,False
A pile of rubbish at the intersection of 16 Chernyakhovsky St. and 1st Krasnopolyansky Lane. No one has been cleaning up for a month now and no one cares. Take action.,16,False
"trading and begging in the overpass between the GRINN shopping center and the Olympiysky shopping center, especially on weekends, for the second year already, the DH Administration has not done anything to eliminate this disgrace 100 from the DH Administration",13,False
American butterfly caterpillar,16,False
"Roman Vladimirovich, the local administration on Kim Street has not been able to remove the landfill for about six months now, why? And I'll tell you yes, because they need the right push in cleaning. Thank you, looking forward to a solution",16,False
Good afternoon. Please provide the number and date of the normative act that establishes a limit on the hours that a child can have in additional education. Reported 144 hours that a child can visit for free with the application on the navigator46,7,False
"From November 6 to November 7, there was an unpleasant smell from the Mushroom Rainbow (short-term)",16,False
"Hello. OBUZ `Zheleznogorsk city hospital` at Zheleznogorsk, st. Kurskaya, d.76 does not issue prescriptions for subsidized medicines. On August 16, I phoned 68 times to apply for a prescription, it was accepted. A few days later I turned to the reception for a prescription, but it was not there, and so from 16.08 to the present, I go to them, but there is still no prescription, they don’t answer questions why there is no prescription and who to contact about this is also answered no. Can you tell me where to go? After 2 weeks, I already need to write out the next prescription, but I won’t get all the previous one.",4,False
Can't get certificate,12,False
"I ask you to clear the fallen trees from the landing located near the house 22 on the 2nd lane of Frunze. You have finally cleaned out this paddock, defeat the poplars, parents with children are walking there, the child can get hurt on a splinter. Let's collect a subbotnik and clean up the paddock together.",16,False
"Hello, please clarify / give a link to the law, which states that according to the vaccine calendar, children from birth are given 2 vaccinations with the Pentaxim vaccine for free in the clinic, and the 3rd is given DTP. (Everyone knows that children are more difficult to tolerate it) The question is: why The 3rd free vaccine is DTP and why, if I don’t want to give it to my child, should I buy the vaccine myself?",4,False
"Hello! We have a wonderful railroad park in Kursk, but apart from monuments there is nothing there, I would like to see sports simulators and a playground in this park. On one side of the park there are exercise equipment and on the other side of the park there is a playground.",15,False
QR code not received after vaccination,4,False
"The village is in the red zone. There are a lot of sick people at school, children whose relatives are sick with coronavirus continue to attend classes. Patients with lung damage are refused to be hospitalized. And more and more patients every day.",6,False
"After 19.00 hours from A. Deriglazov Avenue do not go to the routes of the village. Northern - Main passage, pos. Northern - Microdistrict Fiber. It is impossible to get to these areas without a transfer.",8,False
Unauthorized dump,16,False
"Hello. With acute abdominal pain, the ambulance took the patient to the emergency department. Where the surgeon came out, examined, did an ultrasound for 5 minutes, did not take any tests and sent the patient home. At the department, they forced me to sign a waiver of hospitalization and sent me home. The person simply does not unbend, the pain is severe, the rectum was taken out half a year ago, the doctor did not even pay attention. To the question, `what should we do`? They answered: - we gave a certificate and drink painkillers. When asked to leave until the morning (suddenly it will get worse). They said there is a certificate, go. And what is a certificate, a person has acute pain? When I asked, what if she was gone until the morning, what a certificate would give me. Received the answer: - ""your problems"". What kind of boorish attitude of doctors?",4,False
"Vladimir Vladimirovich Putin spoke more than once about the revival of villages. In the Zheleznogorsk district of the Kursk region, a merger of village councils took place. On the territory of the united Linetsky village council there are many villages, villages, farms, which are widely scattered within a radius of 7-15 km. Therefore, during the years of Soviet power, several schools were built on the territory of the united village councils. Years passed, young people from the village left for the city. There are few children left, and only 3 schools remain (Radubezhskaya secondary school, Linetskaya secondary school, Nizhnezhdanovskaya secondary school). The villages of the former Nizhnezhdanovsky s / s are the most remote from the regional center. The former leadership of the Fatezhsky district, which owned the Nizhnezhdanovsky and Linetsky s / s, set the task of reviving the villages. For this purpose, a village was built, gas was supplied, in 2007 (now s / s belonged to the Zheleznogorsk district) a new school was built. Everything in it meets modern requirements. There is a computer class, a workshop, a gym, a dining room are equipped. With the help of children and teachers at the school, a museum of military and labor glory of our fellow villagers was opened, a gallery of the Immortal Regiment was created. Children help take care of the monument to the fallen fellow villagers and know for sure that no one is forgotten and nothing is forgotten. Some graduates remained to serve in the Army on a contract basis, and are currently participating in a military special operation in the Donbass. And everything seemed to work out, young families with children settled in the village. But two schools of the Linetsky s / s were closed (Radubezhskaya secondary school and Linetskaya secondary school). A bus was allocated and children from these schools were taken to the new Nizhnezhdanovsk secondary school. In the 2022-2023 academic year, 51 children of the Linetsky s / s, out of 8 first-graders, should study here. And suddenly the Head of the Administration of the Zheleznogorsk region, Frolkov A.D. makes a decision on the reorganization of the school, referring to the instruction of the Education Committee of the Kursk region, where, allegedly, a decision was made to liquidate 5 schools of the Zheleznogorsk district. They want to expel the children, but where is the new building? Sell? Young families with children are outraged, many of them came to the village of Verkhnee Zhdanovo only because there is a school here. How is it possible to close all the schools of the united village councils and the theme is to cross out everything that has been done under the program for the revival of the village. Is our country really so poor that it cannot afford the maintenance of even one school in the territory of the united village councils. So the revival of the villages for the Linetsky s / s has ended, no school means no future. And in the village of Verkhnee Zhdanovo, the House of Culture, a kindergarten, and a post office have already been closed. Probably, the management wants to close the school in order to finally destroy the village. We, the residents of the Linetsky village council, appeal to you with a request: do not let our villages be destroyed, help defend our school.",7,False
"I ask you to remove the yellow minibus from the Lgov (AS)-Lgov 2 route, you saw its condition, this is not a minibus, but some kind of “corpse truck”. I ask you to put normal transport on this route, for example, Luidor-225000 (GAZ-322133), state. No. M 168 MS 46",8,False
Today in the period from 9:00 to 10:00 there was a stink from the Mushroom Rainbow. I ask you to take measures to bring this enterprise to responsibility for violating the norms in the field of environmental protection and nature management.,16,False
"Please take out the trash. The urn is full, the stop is in the garbage, that you can’t even sit down, behind the stop is the garbage.",16,False
"Good afternoon. Please establish the cause and verify the legality of the discharge of sewage into the ravine at the end of Novomoskovskskaya Street in Kursk, below the last house under construction (the address indicated is approximate). The resulting river is already flowing along the entire ravine to the boarding school on Smorodinovaya, exuding an unpleasant odor and polluting nature. Thank you. I am attaching a photo.",16,False
"I would like that you, together with the Russian Railways, made a lane to the op 585 km from the street. Berezovaya. It’s impossible to just go to the bus stop, you have to climb through the maple and other plants, cut at least the maple so that people can walk normally, you understand, if you go around through the fire train, then in general the path will take 15-20 minutes, and if you go straight, then 7 minutes maximum, I hope that you will help us and make a safe lane. I also want to note the excessive number of stray dogs that live near the fire train and near the guard post, it is simply impossible to get through, I hope that you will send a letter to the Russian Railways so that they catch these dogs or put them in an aviary.",3,False
"I ask you to construct a new modern building for the Sugrovsky school. This building is in NOT satisfactory condition, there is no gym, etc. I ask you to build a new school building by 2024 according to the “Modern School” regional project of the “Education” national project. Please do not send unsubscribes, I also ask you to take into account the new location, there is a large area where the school could be located. The school should be at least with a reserve of 100 people, suddenly the population will grow, which is unlikely, but suddenly.",7,False
"On May 20, 2022, Valery Yurov and I visited the dentist Demidova in the Kursk City Children's Dental Clinic at the address: st. Karl Marx, 72/11. The child's gums became inflamed due to holes in the 4th and 5th teeth. The doctor Demidova sent for a picture, and then for a tooth extraction, refusing to treat it, arguing that one of the roots had resolved. Despite the fact that the other three roots were absolutely intact, the hole is small (the tooth is on our hands). As a result, a practically healthy tooth was removed, which, as I later learned, should be changed at 10-12 years old. And my child is only 7 years old. Demidova did not close the hole in the adjacent tooth.",4,False
"Good afternoon! I ask you to CANCEL the flight of the suburban bus Glushkovo-Kursk, departure from the city of Lgov at 9 hours 1 minute. Have you ever traveled on ATEL buses, and I did, and it's just hell. Let them close this route and leave. We don't need their dirty minibuses. Cancel this route and do not write in response that this will cause complaints from the passengers, that day everyone was unhappy. If you don’t put things in order and don’t cancel this route, then I will write to the Ministry of Transport and let them go with a check.",8,False
"unauthorized landfill for solid waste over 10 meters high at st. 2 Quiet house 1. Backfilling is carried out daily, trees have been felled in the ravine, in the future the dump will prevent the free passage of sewage (rain, melt) water, forming a dam, in addition to the above, it creates a specific smell in the nearest district. 05.04 first contacted service 112 with a request to liquidate this landfill, to which they informed that the case was taken under control. To date, the landfill continues to function, trucks are unloaded daily, a mountain of garbage is growing before our eyes.",16,False
"During the week, unpleasant smells of sewerage are felt.",16,False
"After the repair of the road, all the entrances along Uritsky Street were broken. The places of asphalt samples are not sealed, which will lead to further destruction of the canvas!",3,True
"packs of dogs, because it is impossible to pass by, near the hotel and the old market, In the market where the wholesalers huge dogs jump out unexpectedly. and school number 2 and st. Gas Lane, on the territory of PMK-3, near FOKOT, at school No. 3, there are just darkness of dogs. Walking is scary. And some have to let the child go there for training. Just because they're spayed doesn't mean they won't bite! In the iceberg area Kirov st. Cossack children do not go to school rush",1,False
"I ask you to install the boxes at the public transport stop Kt Rodina in the center, as there are no boxes, but according to the law they should be.",3,False
"Today, once again, for about 45 minutes, I was waiting for my minibus (more precisely, one of two: 254 or 267) at the PATP2 stop. In the heat The driver said that there were two of them on the route instead of seven. Maybe it's time to break off relations with such a carrier of Russian citizens in Kursk? Or is it ok? Then let them print the schedule of minibuses, once an hour - is this just the level of commuter trains, and not urban transport, which also increased the payment by 2 rudders? For what? For the heat strokes of the Kuryans?",8,False
"There are a lot of dogs at the intersection of Magistralnaya and Stroitelnaya streets near the children's equestrian sports school - a whole pack. Dogs began to attack passing people, to frighten children. Take action against those who feed and breed dogs irresponsibly. Instead of sterilizing and placing in good hands. We often get that until trouble happens, no one cares, but I think that it is not worth waiting for an attack on a child. Please take action!!",1,False
"Previously, the appeal “PIT AND POTCHES ON INTERNAL ROADWAYS AND SIDEWAYS IN THE REGIONS OF APARTMENT BUILDINGS THE DECISION IS CONFIRMED” was considered, in which the answer was given that the pit would be filled in as soon as possible .. It took a little more than a month, but the pit remained unburied! Published: 21 Jun 2021 14:59 Deadline: 21 Jul 2021 14:59 Closed: 23 Jun 2021 10:35 Message No.: 73286“Responsible Administration of the Kurchatovsky DistrictHello, in response to your request, the administration of the village named after K. Liebknecht informs that according to the information of the State Unitary Enterprise “Kurskoblzhilkomkhoz” at the specified address, work was carried out on the heating system and in connection with which the soil was opened. At present, these works have been completed; work to bring the land plot into the required sanitary condition will be carried out as soon as possible. However, in 2021, it is planned to carry out 3 stages of work to modernize the heating network of the village, which will be held along the street. Mira and st. October.23 Jun 2021 10:34”",11,False
"To my message under No. 88204 dated 14.04.21 (on the website) regarding an unauthorized landfill for domestic waste, a response was received that an investigation would be carried out, the landfill would be liquidated. Throughout this time, entry into this territory has not yet been restricted and the landfill continues to grow exponentially! Neither me personally nor the neighbors during this time, no one has turned to investigate the lawlessness that is taking place. Many trees have been felled, a ravine is being filled up , through which melt and rain water from the city flows like a mountain river, a stench ... when will any SPECIFIC actions from the authorities follow this arbitrariness and vandalism?",16,False
"In the city of Lgov on the street. Parkovaya is a beautiful building of the former railway station. I would like you to buy this building and make repairs in it and open a regional children's hospital, why build something when there are ready-made buildings. The building is large, the territory is also sick, and most importantly, fresh air and no fuss like in Kursk. Please think about my proposal.",4,False
I am reporting an unpleasant smell from the “Mushroom Rainbow” that appeared on 03/05/21. The stench started late at night and continues to this day,16,False
"During the reconstruction of K. Marx Street, six holes were dug, about 1.5 meters deep. All of them are not fenced, not marked with a warning tape and are located in an open area. Nearby is a playground in Aseev Square, a pedestrian crossing, a branch of Sberbank. They are a danger to anyone who passes by.",11,False
